# Expression Atlas			
# Query: Genes matching: 'default query', specifically up/down differentially expressed in 1 comparisons  given the adjusted p-value cutoff 1 and log2-fold change cutoff 0 in experiment E-GEOD-48230			
# Timestamp: Fri, 22-Oct-2021 07:16:49			
geneName	Gene Name	log2FoldChange	padj
ENSG00000054967	RELT	0.2	0.393966446564924
ENSG00000054983	GALC	-0.3	0.598972210530533
ENSG00000055044	NOP58	0.2	0.354051598474281
ENSG00000055070	SZRD1	-0.1	0.794320504155698
ENSG00000055118	KCNH2	0.6	0.06164171084327
ENSG00000055147	FAM114A2	-0.1	0.655914570362268
ENSG00000055163	CYFIP2	-0.4	0.113223667241984
ENSG00000055208	TAB2	0.2	0.251431217860791
ENSG00000055211	GINM1	0.1	0.563812901735938
ENSG00000055332	EIF2AK2	0.2	0.315233655244518
ENSG00000055483	AC022966.1	0.2	0.468652663220684
ENSG00000055732	MCOLN3	0.8	0.001371947968939
ENSG00000055950	MRPL43	0.1	0.757410585797075
ENSG00000056097	ZFR	-0.1	0.548350187642529
ENSG00000056277	ZNF280C	0.2	0.504273756317533
ENSG00000056558	TRAF1	-0.1	0.914138470915597
ENSG00000056586	RC3H2	-0.1	0.785171718446055
ENSG00000056736	IL17RB	-0.5	0.223739828701127
ENSG00000056972	TRAF3IP2	0.3	0.370476091990657
ENSG00000057019	DCBLD2	-0.1	0.711364340184537
ENSG00000057149	SERPINB3	0.5	0.162327903621115
ENSG00000057294	PKP2	0.5	0.023798426714779
ENSG00000057657	PRDM1	0.3	0.607363648582497
ENSG00000057663	ATG5	0.1	0.770742491328575
ENSG00000057704	TMCC3	-0.6	0.042257304219914
ENSG00000057757	PITHD1	0.2	0.208455069045
ENSG00000058056	USP13	0.2	0.475107206420093
ENSG00000058063	ATP11B	-0.1	0.856652996085058
ENSG00000058085	LAMC2	0.1	0.899157298408585
ENSG00000058091	CDK14	-0.4	0.169923391274044
ENSG00000058262	SEC61A1	-0.1	0.837495462782959
ENSG00000058272	PPP1R12A	-0.2	0.404588430509814
ENSG00000058453	CROCC	0.1	0.785153883611226
ENSG00000058600	POLR3E	0.1	0.731384733686557
ENSG00000058668	ATP2B4	-0.5	0.021207302617905
ENSG00000058673	ZC3H11A	0.1	0.950992430146401
ENSG00000058729	RIOK2	-0.2	0.412862190460343
ENSG00000058799	YIPF1	-0.2	0.274819490953408
ENSG00000058804	NDC1	0.2	0.51324212100102
ENSG00000058866	DGKG	-0.4	0.370536777126431
ENSG00000059122	FLYWCH1	-0.1	0.837811824154912
ENSG00000059145	UNKL	0.2	0.501685873491897
ENSG00000059377	TBXAS1	-0.3	0.418202686681502
ENSG00000059378	PARP12	0.3	0.107178177937916
ENSG00000059573	ALDH18A1	0.1	0.613352972608732
ENSG00000059691	GATB	0.1	0.901136908232695
ENSG00000059728	MXD1	0.4	0.341743673905213
ENSG00000059758	CDK17	-0.3	0.160239968066434
ENSG00000059769	DNAJC25	0.1	0.717691209972075
ENSG00000060069	CTDP1	-0.2	0.411942852783374
ENSG00000060138	YBX3	0.5	0.03294116079841
ENSG00000060140	STYK1	0.2	0.626856923233391
ENSG00000060339	CCAR1	-0.2	0.281237700099202
ENSG00000060491	OGFR	0.1	0.65219461209649
ENSG00000060558	GNA15	-0.7	0.111559766215795
ENSG00000060566	CREB3L3	-0.4	0.501250619044981
ENSG00000060642	PIGV	-0.2	0.447754958304255
ENSG00000060656	PTPRU	0.9	0.005919896929943
ENSG00000060688	SNRNP40	0.2	0.237271130882647
ENSG00000060749	QSER1	-0.1	0.859120949973621
ENSG00000060971	ACAA1	0.3	0.185069143083839
ENSG00000060982	BCAT1	-0.6	0.055301500182043
ENSG00000061273	HDAC7	0.1	0.804770128561306
ENSG00000061656	SPAG4	-0.1	0.769932075850361
ENSG00000061794	MRPS35	0.2	0.271064573087067
ENSG00000061918	GUCY1B1	-0.5	0.205673831495355
ENSG00000061936	SFSWAP	0.1	0.829800572466052
ENSG00000061938	TNK2	0.1	0.709115437487787
ENSG00000061987	MON2	-0.1	0.641783174694742
ENSG00000062038	CDH3	1.1	0.001484843354712
ENSG00000062194	GPBP1	0.2	0.21845108973388
ENSG00000062282	DGAT2	-0.3	0.123792446817204
ENSG00000062370	ZNF112	-0.3	0.43649861532039
ENSG00000062485	CS	0.2	0.379356921329995
ENSG00000062582	MRPS24	0.3	0.483043448243022
ENSG00000062598	ELMO2	-0.2	0.321183987118734
ENSG00000062716	VMP1	0.1	0.53653773360128
ENSG00000062725	APPBP2	-0.4	0.047946888909945
ENSG00000062822	POLD1	0.3	0.17597272650733
ENSG00000063046	EIF4B	0.1	0.702980550828034
ENSG00000063127	SLC6A16	-0.3	0.566516393450229
ENSG00000063169	BICRA	-0.1	0.718853789293498
ENSG00000063176	SPHK2	-0.2	0.476579816145994
ENSG00000063177	RPL18	0.2	0.536144231253508
ENSG00000063180	CA11	-0.1	0.869208393252597
ENSG00000063241	ISOC2	0.2	0.204163446439553
ENSG00000063244	U2AF2	-0.1	0.445092126102701
ENSG00000063245	EPN1	-0.1	0.735087190801359
ENSG00000063322	MED29	-0.2	0.320846223894113
ENSG00000063438	AHRR	-0.7	0.008072482906565
ENSG00000063587	ZNF275	-0.1	0.639104145800775
ENSG00000063660	GPC1	0.2	0.204226703797046
ENSG00000063854	HAGH	0.1	0.665096457788652
ENSG00000064012	CASP8	-0.1	0.792999513647634
ENSG00000064042	LIMCH1	0.4	0.066584746380629
ENSG00000064102	INTS13	0.3	0.116990801607733
ENSG00000064115	TM7SF3	-0.1	0.792323807500744
ENSG00000064199	SPA17	-0.1	0.74413526569567
ENSG00000064205	CCN5	0.5	0.174698508080392
ENSG00000064225	ST3GAL6	-0.2	0.489818136511729
ENSG00000064300	NGFR	-0.1	0.909457291639468
ENSG00000064309	CDON	0.2	0.624225190840381
ENSG00000064419	TNPO3	0.1	0.443317117176485
ENSG00000064489	BORCS8-MEF2B	0.2	0.768435355545679
ENSG00000064490	RFXANK	-0.1	0.714728487990831
ENSG00000064545	TMEM161A	0.2	0.199993949600122
ENSG00000064547	LPAR2	0.5	0.007990112447301
ENSG00000064601	CTSA	-0.1	0.882196389448371
ENSG00000064607	SUGP2	0.1	0.743156791071776
ENSG00000064651	SLC12A2	-0.2	0.736664288525176
ENSG00000064652	SNX24	-0.2	0.361050397169746
ENSG00000064666	CNN2	0.3	0.087997778328814
ENSG00000064687	ABCA7	-0.2	0.643154329413512
ENSG00000064703	DDX20	-0.2	0.393722110397327
ENSG00000064763	FAR2	-0.8	0.014284068423535
ENSG00000064787	BCAS1	0.3	0.504886340450494
ENSG00000064932	SBNO2	0.5	0.088449221100969
ENSG00000064933	PMS1	0.1	0.816693458026601
ENSG00000064961	HMG20B	0.1	0.807070663903007
ENSG00000064995	TAF11	-0.3	0.138374464414073
ENSG00000064999	ANKS1A	0.1	0.764024695837177
ENSG00000065029	ZNF76	-0.3	0.140503165382864
ENSG00000065054	SLC9A3R2	-0.4	0.027421762096824
ENSG00000065057	NTHL1	0.5	0.032375860392877
ENSG00000065060	UHRF1BP1	0.2	0.445173860669786
ENSG00000065150	IPO5	0.1	0.735201939136662
ENSG00000065154	OAT	-0.1	0.704446973453597
ENSG00000065183	WDR3	0.3	0.090831657944861
ENSG00000065268	WDR18	0.3	0.208982103153382
ENSG00000065308	TRAM2	-0.3	0.273897001588015
ENSG00000065325	GLP2R	0.2	0.797939940861106
ENSG00000065328	MCM10	0.3	0.530794456150815
ENSG00000065357	DGKA	-0.2	0.371443066919549
ENSG00000065361	ERBB3	0.5	0.054726961174079
ENSG00000065413	ANKRD44	-0.9	0.006148043059088
ENSG00000065427	KARS1	0.3	0.176127691399059
ENSG00000065457	ADAT1	-0.1	0.737348136796951
ENSG00000065485	PDIA5	0.5	0.107121469368503
ENSG00000065518	NDUFB4	0.1	0.799118181050241
ENSG00000065526	SPEN	0.2	0.125020332020576
ENSG00000065534	MYLK	0.5	0.059144336854233
ENSG00000065559	MAP2K4	-0.2	0.527439683085567
ENSG00000065600	PACC1	0.1	0.75657404811957
ENSG00000065613	SLK	-0.1	0.621298548330698
ENSG00000065618	COL17A1	0.3	0.56087081821595
ENSG00000065621	GSTO2	0.5	0.144776124999157
ENSG00000065665	SEC61A2	-0.1	0.821411831439127
ENSG00000065717	TLE2	0.3	0.497145968009067
ENSG00000065802	ASB1	-0.1	0.795267009285253
ENSG00000065809	FAM107B	0.2	0.48743326241483
ENSG00000065833	ME1	0.5	0.002710893182674
ENSG00000065882	TBC1D1	-0.1	0.83749304281916
ENSG00000065883	CDK13	-0.1	0.89636823763698
ENSG00000065911	MTHFD2	0.7	0.009066338267169
ENSG00000065923	SLC9A7	0.1	0.896658498516952
ENSG00000065970	FOXJ2	0.1	0.866198272039333
ENSG00000065978	YBX1	-0.1	0.822295276318965
ENSG00000065989	PDE4A	0.2	0.520875119238896
ENSG00000066027	PPP2R5A	0.2	0.425504993580093
ENSG00000066032	CTNNA2	-0.8	0.03034742054808
ENSG00000066044	ELAVL1	0.2	0.449987700875015
ENSG00000066056	TIE1	-1.5	3.0214698481895E-07
ENSG00000066084	DIP2B	-0.1	0.606665002647166
ENSG00000066117	SMARCD1	-0.3	0.202615796443029
ENSG00000066135	KDM4A	-0.3	0.236624440558608
ENSG00000066136	NFYC	-0.1	0.663243710451511
ENSG00000066185	ZMYND12	-0.7	0.107121469368503
ENSG00000066230	SLC9A3	0.2	0.552251084376884
ENSG00000066379	ZNRD1	0.2	0.598754851001008
ENSG00000066422	ZBTB11	0.2	0.434045684679261
ENSG00000066455	GOLGA5	0.1	0.876934156153591
ENSG00000066583	ISOC1	0.2	0.444946925455217
ENSG00000066629	EML1	-0.5	0.002720927458552
ENSG00000066651	TRMT11	0.7	0.01746491726386
ENSG00000066654	THUMPD1	-0.2	0.447167575229754
ENSG00000066697	MSANTD3	-0.1	0.712507512033956
ENSG00000066735	KIF26A	0.2	0.608750360811447
ENSG00000066739	ATG2B	-0.2	0.263117382029116
ENSG00000066855	MTFR1	0.3	0.134799578985548
ENSG00000066923	STAG3	-0.1	0.877260529376087
ENSG00000066926	FECH	-0.2	0.28743772236497
ENSG00000066933	MYO9A	-0.1	0.884213029527437
ENSG00000067057	PFKP	0.2	0.390292978276519
ENSG00000067064	IDI1	0.5	0.120054769836507
ENSG00000067082	KLF6	0.1	0.815045434870725
ENSG00000067113	PLPP1	-0.2	0.427587992364458
ENSG00000067141	NEO1	-0.9	0.008237133158418
ENSG00000067167	TRAM1	0.1	0.741701685832627
ENSG00000067191	CACNB1	0.1	0.814033328194498
ENSG00000067208	EVI5	-0.1	0.684004819061046
ENSG00000067221	STOML1	0.4	0.218783819684079
ENSG00000067225	PKM	-0.2	0.539252699179519
ENSG00000067248	DHX29	-0.2	0.496661216438243
ENSG00000067334	DNTTIP2	0.1	0.641931983361499
ENSG00000067365	METTL22	0.1	0.771362070616043
ENSG00000067369	TP53BP1	-0.2	0.411201067201609
ENSG00000067533	RRP15	0.1	0.662356266941581
ENSG00000067560	RHOA	0.1	0.434706480348634
ENSG00000067596	DHX8	0.1	0.882925933915531
ENSG00000067606	PRKCZ	0.1	0.673251752602328
ENSG00000067715	SYT1	-0.9	0.016262907909861
ENSG00000067798	NAV3	-0.2	0.745539384986909
ENSG00000067829	IDH3G	0.1	0.815045434870725
ENSG00000067900	ROCK1	-0.2	0.413095241378209
ENSG00000068079	IFI35	0.1	0.71073524989846
ENSG00000068120	COASY	0.1	0.644599044729077
ENSG00000068137	PLEKHH3	0.1	0.855019916262639
ENSG00000068305	MEF2A	-0.2	0.395413200184166
ENSG00000068308	OTUD5	-0.1	0.660433471584265
ENSG00000068323	TFE3	-0.2	0.299717575614613
ENSG00000068383	INPP5A	-0.3	0.359708513849081
ENSG00000068394	GPKOW	0.1	0.679138622573428
ENSG00000068400	GRIPAP1	-0.2	0.239452777777761
ENSG00000068438	FTSJ1	0.2	0.296083849271525
ENSG00000068489	PRR11	0.1	0.898086197356295
ENSG00000068650	ATP11A	0.2	0.331617632940725
ENSG00000068697	LAPTM4A	-0.1	0.546410185494344
ENSG00000068724	TTC7A	0.5	0.082519911619846
ENSG00000068745	IP6K2	-0.3	0.027210482246938
ENSG00000068878	PSME4	-0.1	0.724424837153038
ENSG00000068885	IFT80	-0.3	0.144079656084022
ENSG00000068971	PPP2R5B	-0.3	0.224393568113563
ENSG00000069011	PITX1	0.7	0.00600468144504
ENSG00000069020	MAST4	-0.5	0.062572179385095
ENSG00000069122	ADGRF5	-0.3	0.616772640515102
ENSG00000069248	NUP133	0.1	0.60963312911003
ENSG00000069275	NUCKS1	0.1	0.796549651942067
ENSG00000069345	DNAJA2	-0.1	0.717691209972075
ENSG00000069399	BCL3	0.3	0.453292996213222
ENSG00000069424	KCNAB2	0.1	0.716968283410607
ENSG00000069431	ABCC9	-0.5	0.273337821663832
ENSG00000069482	GAL	1.2	0.000142996732386
ENSG00000069493	CLEC2D	-0.1	0.922173940880288
ENSG00000069509	FUNDC1	-0.1	0.892860469685854
ENSG00000069667	RORA	-0.2	0.64943195790483
ENSG00000069702	TGFBR3	0.5	0.033906860183237
ENSG00000069812	HES2	0.2	0.545156659603949
ENSG00000069869	NEDD4	-0.2	0.282449888975984
ENSG00000069943	PIGB	-0.1	0.89833416813741
ENSG00000069956	MAPK6	-0.1	0.505762359530148
ENSG00000069966	GNB5	-0.2	0.362945124162409
ENSG00000069974	RAB27A	0.3	0.154434385424772
ENSG00000069998	HDHD5	0.2	0.449880706566163
ENSG00000070010	UFD1	-0.1	0.701560852732914
ENSG00000070018	LRP6	-0.1	0.889858495567782
ENSG00000070081	NUCB2	-0.2	0.569749390527811
ENSG00000070159	PTPN3	0.4	0.019745666106905
ENSG00000070182	SPTB	-1	0.001661743267743
ENSG00000070190	DAPP1	0.9	0.009677175790045
ENSG00000070214	SLC44A1	0.3	0.204226703797046
ENSG00000070269	TMEM260	-0.2	0.478519977700332
ENSG00000070366	SMG6	-0.3	0.261676468619571
ENSG00000070388	FGF22	-0.2	0.832406007215122
ENSG00000070404	FSTL3	0.3	0.549292027748346
ENSG00000070413	DGCR2	-0.1	0.817402090953363
ENSG00000070423	RNF126	0.2	0.226436917870616
ENSG00000070444	MNT	0.1	0.793293903735845
ENSG00000070476	ZXDC	-0.1	0.793329419606939
ENSG00000070495	JMJD6	0.1	0.534161133460343
ENSG00000070501	POLB	0.2	0.30773552761507
ENSG00000070526	ST6GALNAC1	1.4	2.18382090733975E-07
ENSG00000070540	WIPI1	0.1	0.839366448766636
ENSG00000070610	GBA2	-0.1	0.756036930212028
ENSG00000070614	NDST1	-0.2	0.326880441348624
ENSG00000070669	ASNS	0.8	0.038686127346883
ENSG00000070718	AP3M2	0.2	0.382900596444402
ENSG00000070731	ST6GALNAC2	-0.1	0.930988327076566
ENSG00000070756	PABPC1	0.2	0.163863916686561
ENSG00000070759	TESK2	0.2	0.709573186918815
ENSG00000070761	CFAP20	0.2	0.381971693803981
ENSG00000070770	CSNK2A2	0.1	0.670398980471226
ENSG00000070778	PTPN21	-0.5	0.08379223195764
ENSG00000070785	EIF2B3	0.3	0.146196184817655
ENSG00000070814	TCOF1	0.5	0.02539344556996
ENSG00000070882	OSBPL3	0.1	0.555442911845766
ENSG00000070950	RAD18	0.3	0.219864284201829
ENSG00000071054	MAP4K4	-0.5	0.054480320909902
ENSG00000071073	MGAT4A	0.3	0.39964111942641
ENSG00000071082	RPL31	0.1	0.741593566604772
ENSG00000071127	WDR1	-0.1	0.841644736410442
ENSG00000071205	ARHGAP10	0.3	0.33916694921829
ENSG00000071242	RPS6KA2	0.1	0.89784281869567
ENSG00000071246	VASH1	-0.3	0.381041941331735
ENSG00000071282	LMCD1	-0.1	0.899321391921301
ENSG00000071462	BUD23	0.2	0.199237408852738
ENSG00000071537	SEL1L	-0.1	0.682850227795916
ENSG00000071539	TRIP13	0.5	0.014955640756047
ENSG00000071553	ATP6AP1	-0.1	0.82633985031958
ENSG00000071564	TCF3	0.2	0.159324427631732
ENSG00000071575	TRIB2	0.1	0.846572705768935
ENSG00000071626	DAZAP1	0.3	0.04005016546536
ENSG00000071794	HLTF	0.2	0.233938167709311
ENSG00000071889	FAM3A	0.1	0.761153757930198
ENSG00000071894	CPSF1	0.2	0.286985635243309
ENSG00000071967	CYBRD1	-0.2	0.638453186152593
ENSG00000071994	PDCD2	0.3	0.158748144064717
ENSG00000072071	ADGRL1	0.2	0.490535250623254
ENSG00000072121	ZFYVE26	-0.2	0.434706480348634
ENSG00000072133	RPS6KA6	0.1	0.821498795247831
ENSG00000072135	PTPN18	0.6	0.014059587485575
ENSG00000072163	LIMS2	-0.1	0.860091345776137
ENSG00000072195	SPEG	-0.2	0.410227827223702
ENSG00000072201	LNX1	-0.3	0.473457440906519
ENSG00000072210	ALDH3A2	-0.1	0.695668211963802
ENSG00000072274	TFRC	0.5	0.009100267789048
ENSG00000072310	SREBF1	0.2	0.618782400335703
ENSG00000072364	AFF4	-0.2	0.474577495660593
ENSG00000072422	RHOBTB1	-0.3	0.335249709167422
ENSG00000072518	MARK2	-0.1	0.751658031001902
ENSG00000072571	HMMR	0.1	0.735018625016182
ENSG00000072609	CHFR	-0.1	0.855245229878571
ENSG00000072657	TRHDE	-0.2	0.455957194266197
ENSG00000072736	NFATC3	-0.1	0.713134649557426
ENSG00000072756	TRNT1	0.2	0.643154329413512
ENSG00000072778	ACADVL	0.2	0.563812901735938
ENSG00000072786	STK10	0.1	0.609771606747704
ENSG00000072818	ACAP1	-0.3	0.645427204326036
ENSG00000072832	CRMP1	-0.3	0.378020000782228
ENSG00000072840	EVC	-0.3	0.115090050082351
ENSG00000072849	DERL2	-0.2	0.227546505656889
ENSG00000072858	SIDT1	-0.6	0.052599932794024
ENSG00000072954	TMEM38A	0.1	0.914814020258139
ENSG00000072958	AP1M1	-0.1	0.746469070056814
ENSG00000073008	PVR	0.5	0.034810868693294
ENSG00000073060	SCARB1	0.4	0.01914874677544
ENSG00000073111	MCM2	0.3	0.391762069973632
ENSG00000073146	MOV10L1	-0.3	0.589732599786501
ENSG00000073169	SELENOO	0.1	0.666609861753484
ENSG00000073282	TP63	0.3	0.612963530377098
ENSG00000073350	LLGL2	0.8	0.002693639062072
ENSG00000073417	PDE8A	0.2	0.397475134945957
ENSG00000073536	NLE1	0.4	0.108599110625061
ENSG00000073584	SMARCE1	-0.3	0.441411862489201
ENSG00000073605	GSDMB	0.2	0.614939922489
ENSG00000073614	KDM5A	-0.1	0.61052777839254
ENSG00000073670	ADAM11	0.7	0.026792005279201
ENSG00000073711	PPP2R3A	-0.1	0.726385174737447
ENSG00000073734	ABCB11	0.2	0.781138200799755
ENSG00000073737	DHRS9	0.4	0.376691254899704
ENSG00000073792	IGF2BP2	0.4	0.020246525329496
ENSG00000073803	MAP3K13	-0.1	0.76816188629054
ENSG00000073849	ST6GAL1	0.2	0.573536445550884
ENSG00000073905	VDAC1P1	0.2	0.803471030537685
ENSG00000073910	FRY	-0.6	0.173329402816434
ENSG00000073921	PICALM	-0.1	0.452517399958168
ENSG00000073969	NSF	-0.1	0.691915825551786
ENSG00000074054	CLASP1	-0.1	0.714110218454892
ENSG00000074071	MRPS34	0.2	0.180115948611049
ENSG00000074181	NOTCH3	0.7	0.069099918352184
ENSG00000074201	CLNS1A	0.2	0.22631516733628
ENSG00000074211	PPP2R2C	-0.1	0.892860469685854
ENSG00000074219	TEAD2	-0.2	0.565584064167681
ENSG00000074266	EED	0.4	0.051523847618283
ENSG00000074276	CDHR2	-0.3	0.575118414773671
ENSG00000074317	SNCB	-0.1	0.862340055779709
ENSG00000074319	TSG101	-0.1	0.819240696950447
ENSG00000074356	NCBP3	-0.1	0.537176067998236
ENSG00000074370	ATP2A3	0.1	0.736343120831329
ENSG00000074410	CA12	0.2	0.46129944187777
ENSG00000074416	MGLL	-0.2	0.326655511749896
ENSG00000074527	NTN4	-0.4	0.124923025437408
ENSG00000074582	BCS1L	0.2	0.409718824669534
ENSG00000074590	NUAK1	-0.1	0.810972966195622
ENSG00000074603	DPP8	-0.1	0.841644736410442
ENSG00000074621	SLC24A1	-0.1	0.704751560467976
ENSG00000074657	ZNF532	-0.1	0.849142598557532
ENSG00000074660	SCARF1	0.3	0.691681931425198
ENSG00000074695	LMAN1	0.2	0.698314166472985
ENSG00000074696	HACD3	0.2	0.417229040117351
ENSG00000074755	ZZEF1	0.1	0.856652996085058
ENSG00000074842	MYDGF	0.1	0.792323807500744
ENSG00000074935	TUBE1	0.4	0.140503165382864
ENSG00000074966	TXK	-0.5	0.195972693414983
ENSG00000075073	TACR2	0.1	0.865705238243284
ENSG00000075089	ACTR6	0.1	0.614982818941001
ENSG00000075131	TIPIN	0.2	0.669225149050555
ENSG00000075151	EIF4G3	-0.1	0.86426857182379
ENSG00000075188	NUP37	0.3	0.143396022309144
ENSG00000075213	SEMA3A	0.7	0.002410060644496
ENSG00000075239	ACAT1	0.1	0.653180048369082
ENSG00000075275	CELSR1	0.2	0.55163122645482
ENSG00000075292	ZNF638	-0.2	0.370130287499101
ENSG00000075303	SLC25A40	0.3	0.21194990267816
ENSG00000075336	TIMM21	0.2	0.482709053798898
ENSG00000075340	ADD2	-1.5	1.83947639143323E-06
ENSG00000075391	RASAL2	-0.2	0.581823106518118
ENSG00000075399	VPS9D1	-0.2	0.487801374984971
ENSG00000075413	MARK3	-0.2	0.44594880179753
ENSG00000075415	SLC25A3	0.1	0.718950923159255
ENSG00000075420	FNDC3B	0.1	0.66005055550993
ENSG00000075426	FOSL2	-0.2	0.443317117176485
ENSG00000075539	FRYL	-0.2	0.369568035728309
ENSG00000075568	TMEM131	-0.2	0.627764106787617
ENSG00000075618	FSCN1	-0.2	0.223749916654834
ENSG00000075624	ACTB	-0.1	0.877340207383641
ENSG00000075643	MOCOS	0.1	0.824608978569717
ENSG00000075651	PLD1	-0.2	0.501949370276115
ENSG00000075702	WDR62	0.3	0.480121928583154
ENSG00000075711	DLG1	0.1	0.859120949973621
ENSG00000075790	BCAP29	-0.2	0.499036465850306
ENSG00000075826	SEC31B	-0.2	0.478506379558552
ENSG00000075856	SART3	0.2	0.190037051572883
ENSG00000075914	EXOSC7	0.4	0.096258589877146
ENSG00000075945	KIFAP3	-0.2	0.627683883929623
ENSG00000075975	MKRN2	0.1	0.688180185280156
ENSG00000076003	MCM6	0.4	0.062958249376122
ENSG00000076067	RBMS2	0.5	0.042004190544419
ENSG00000076108	BAZ2A	0.1	0.64943195790483
ENSG00000076201	PTPN23	0.1	0.543383310654579
ENSG00000076248	UNG	0.4	0.091645107449346
ENSG00000076258	FMO4	-0.3	0.439169596835171
ENSG00000076321	KLHL20	-0.2	0.419019786167235
ENSG00000076344	RGS11	0.3	0.490900008681419
ENSG00000076356	PLXNA2	-0.8	7.83052605033435E-05
ENSG00000076382	SPAG5	0.3	0.335793060642857
ENSG00000076513	ANKRD13A	-0.3	0.234108885593452
ENSG00000076554	TPD52	0.2	0.317816562343971
ENSG00000076555	ACACB	-0.1	0.808995466408131
ENSG00000076604	TRAF4	0.4	0.092155694479323
ENSG00000076706	MCAM	-0.1	0.864084123438856
ENSG00000076716	GPC4	0.4	0.012221393584161
ENSG00000076770	MBNL3	-0.1	0.875236739531193
ENSG00000076826	CAMSAP3	0.2	0.243471209057207
ENSG00000076864	RAP1GAP	0.4	0.282819652114878
ENSG00000076924	XAB2	0.1	0.720507501092119
ENSG00000076928	ARHGEF1	-0.1	0.838642882116258
ENSG00000076944	STXBP2	0.1	0.807677365749142
ENSG00000076984	MAP2K7	0.2	0.501113746901866
ENSG00000077044	DGKD	0.4	0.236009824898791
ENSG00000077063	CTTNBP2	-0.8	0.021700866292621
ENSG00000077092	RARB	-0.7	0.07777972847854
ENSG00000077150	NFKB2	0.4	0.067157473574251
ENSG00000077152	UBE2T	0.5	0.000838783888368
ENSG00000077232	DNAJC10	-0.3	0.082189949068954
ENSG00000077235	GTF3C1	-0.1	0.70243474544734
ENSG00000077238	IL4R	0.3	0.103362039361103
ENSG00000077254	USP33	-0.2	0.196681385248815
ENSG00000077264	PAK3	-0.5	0.038162522938946
ENSG00000077312	SNRPA	0.3	0.08622819045442
ENSG00000077348	EXOSC5	0.4	0.050092983571244
ENSG00000077454	LRCH4	-0.1	0.694060397634685
ENSG00000077463	SIRT6	-0.1	0.880392699546837
ENSG00000077514	POLD3	0.3	0.223750312158714
ENSG00000077549	CAPZB	-0.2	0.378140443359269
ENSG00000077585	GPR137B	-0.1	0.778900319373423
ENSG00000077616	NAALAD2	-0.1	0.88489710877385
ENSG00000077713	SLC25A43	0.2	0.409449687286668
ENSG00000077782	FGFR1	-0.4	0.312837010386568
ENSG00000077942	FBLN1	0.2	0.410277650034626
ENSG00000078018	MAP2	-1.2	1.09924511126894E-06
ENSG00000078043	PIAS2	-0.1	0.782077895729437
ENSG00000078061	ARAF	0.1	0.449517281177241
ENSG00000078070	MCCC1	0.1	0.686003110565299
ENSG00000078081	LAMP3	0.7	0.005478690178322
ENSG00000078114	NEBL	0.1	0.871804287003275
ENSG00000078124	ACER3	0.2	0.304590123442551
ENSG00000078142	PIK3C3	-0.3	0.11987247963872
ENSG00000078177	N4BP2	-0.5	0.035350681063376
ENSG00000078237	TIGAR	-0.1	0.916166762101615
ENSG00000078269	SYNJ2	-0.4	0.26221786304996
ENSG00000078369	GNB1	-0.1	0.763928386572711
ENSG00000078399	HOXA9	0.1	0.918895174409348
ENSG00000078401	EDN1	0.2	0.77187763521722
ENSG00000078403	MLLT10	0.2	0.491302180198617
ENSG00000078487	ZCWPW1	-0.1	0.889642387498537
ENSG00000078596	ITM2A	-1.5	2.22151248017177E-06
ENSG00000078687	TNRC6C	-0.5	0.138374464414073
ENSG00000078747	ITCH	0.3	0.260635409323795
ENSG00000078804	TP53INP2	-0.6	0.012643720668794
ENSG00000078814	MYH7B	0.2	0.74614016947902
ENSG00000078902	TOLLIP	-0.1	0.685828195839635
ENSG00000079134	THOC1	-0.1	0.843223939913769
ENSG00000079150	FKBP7	-0.8	0.011362106423361
ENSG00000079156	OSBPL6	-0.5	0.238298304664192
ENSG00000079215	SLC1A3	0.8	0.003292284000316
ENSG00000079277	MKNK1	-0.2	0.375879301200071
ENSG00000079308	TNS1	-1	0.002514307175001
ENSG00000079313	REXO1	0.2	0.202376263519077
ENSG00000079332	SAR1A	-0.1	0.643154329413512
ENSG00000079335	CDC14A	-0.2	0.455350244192067
ENSG00000079337	RAPGEF3	0.2	0.51324212100102
ENSG00000079385	CEACAM1	0.6	0.004722803466837
ENSG00000079393	DUSP13	0.8	0.038686127346883
ENSG00000079432	CIC	-0.2	0.558200689897474
ENSG00000079435	LIPE	0.1	0.804965424797116
ENSG00000079459	FDFT1	0.6	0.036755395438587
ENSG00000079482	OPHN1	0.2	0.495939828112806
ENSG00000079616	KIF22	0.3	0.130709019919097
ENSG00000079691	CARMIL1	0.2	0.343866076617281
ENSG00000079785	DDX1	-0.1	0.756404774635771
ENSG00000079805	DNM2	0.1	0.50959500550117
ENSG00000079819	EPB41L2	-0.1	0.753120502726223
ENSG00000079841	RIMS1	-0.4	0.519649639022238
ENSG00000079931	MOXD1	0.3	0.49271051893072
ENSG00000079974	RABL2B	0.1	0.894356594252231
ENSG00000079999	KEAP1	-0.2	0.491928748341407
ENSG00000080031	PTPRH	0.1	0.815466954513743
ENSG00000080189	SLC35C2	0.1	0.877512487776083
ENSG00000080200	CRYBG3	-0.2	0.709770549638338
ENSG00000080224	EPHA6	-0.2	0.700496100795069
ENSG00000080298	RFX3	-0.4	0.229525626446311
ENSG00000080345	RIF1	0.1	0.83885787619179
ENSG00000080371	RAB21	-0.1	0.756036930212028
ENSG00000080493	SLC4A4	-0.8	0.059881364884808
ENSG00000080503	SMARCA2	-0.3	0.450391353380131
