id,log2FoldChange,padj
ENSG00000158161,0.1,0.708439128
ENSG00000158163,-0.1,0.87523674
ENSG00000158164,-0.5,0.222663808
ENSG00000158169,0.5,0.050092984
ENSG00000158186,-0.9,0.006022626
ENSG00000158201,-0.1,0.728066247
ENSG00000158234,0.1,0.853982083
ENSG00000158246,0.2,0.5303776
ENSG00000158286,0.3,0.170726252
ENSG00000158290,-0.3,0.107121469
ENSG00000158292,0.2,0.574050474
ENSG00000158301,-0.3,0.328474477
ENSG00000158315,-0.1,0.703691906
ENSG00000158321,-0.7,0.079738492
ENSG00000158402,0.3,0.316192533
ENSG00000158406,-0.3,0.438259723
ENSG00000158411,0.3,0.478519978
ENSG00000158417,0.2,0.31908297
ENSG00000158423,-0.3,0.531861929
ENSG00000158427,-0.3,0.652088625
ENSG00000158435,0.1,0.852539833
ENSG00000158445,-0.2,0.703494757
ENSG00000158457,0.5,0.006231298
ENSG00000158458,-0.6,0.116995558
ENSG00000158470,-0.1,0.773595871
ENSG00000158483,0.1,0.810725917
ENSG00000158486,0.3,0.619527951
ENSG00000158526,0.1,0.760889004
ENSG00000158528,-0.2,0.595468574
ENSG00000158552,0.1,0.91562708
ENSG00000158555,-0.1,0.630860054
ENSG00000158560,-0.1,0.807286707
ENSG00000158571,0.1,0.899142771
ENSG00000158604,0.2,0.537176068
ENSG00000158615,0.1,0.712058046
ENSG00000158623,0.3,0.443191869
ENSG00000158636,-0.1,0.767751353
ENSG00000158669,-0.1,0.824275038
ENSG00000158683,0.1,0.917736993
ENSG00000158710,-0.1,0.860795411
ENSG00000158711,0.1,0.519778441
ENSG00000158715,0.5,0.049378376
ENSG00000158716,-0.1,0.864084123
ENSG00000158717,0.2,0.416313032
ENSG00000158747,0.4,0.085588593
ENSG00000158769,0.2,0.477935494
ENSG00000158773,-0.2,0.442311471
ENSG00000158792,0.1,0.777698764
ENSG00000158793,-0.2,0.586617312
ENSG00000158806,-0.2,0.766773289
ENSG00000158813,0.1,0.799806863
ENSG00000158825,0.3,0.246575489
ENSG00000158828,-0.2,0.493260109
ENSG00000158850,0.1,0.672258136
ENSG00000158856,0.3,0.375160226
ENSG00000158865,0.4,0.416356203
ENSG00000158882,0.2,0.239167531
ENSG00000158887,0.4,0.501174286
ENSG00000158966,0.2,0.454592746
ENSG00000158987,-0.1,0.867822668
ENSG00000159023,0.3,0.234985157
ENSG00000159055,0.5,0.007180086
ENSG00000159069,0.1,0.526465855
ENSG00000159079,0.1,0.892594654
ENSG00000159082,-0.1,0.752129374
ENSG00000159086,0.1,0.656729695
ENSG00000159110,0.1,0.912477872
ENSG00000159128,0.2,0.403832856
ENSG00000159131,0.5,0.027591881
ENSG00000159147,0.4,0.062646513
ENSG00000159166,1.8,1.63E-08
ENSG00000159167,-1,0.001041736
ENSG00000159173,1.8,1.54E-09
ENSG00000159176,-0.3,0.181241891
ENSG00000159182,-0.3,0.388172983
ENSG00000159184,-0.2,0.810978175
ENSG00000159199,0.4,0.114344968
ENSG00000159200,0.2,0.531414193
ENSG00000159202,-0.1,0.497681498
ENSG00000159208,-0.1,0.670160844
ENSG00000159214,-0.2,0.448733562
ENSG00000159228,0.2,0.385807104
ENSG00000159231,0.1,0.811121945
ENSG00000159256,-0.1,0.66324371
ENSG00000159259,0.3,0.537176068
ENSG00000159261,-0.6,0.097654153
ENSG00000159263,-0.5,0.012050679
ENSG00000159267,-0.1,0.835839815
ENSG00000159314,0.1,0.637422051
ENSG00000159322,0.1,0.789502978
ENSG00000159335,0.1,0.891668661
ENSG00000159337,0.5,0.280680597
ENSG00000159346,0.1,0.716784599
ENSG00000159388,0.1,0.929132784
ENSG00000159403,-0.1,0.794432671
ENSG00000159423,-0.2,0.49506096
ENSG00000159433,-0.2,0.477356085
ENSG00000159445,0.1,0.89718048
ENSG00000159459,-0.3,0.208099828
ENSG00000159461,0.1,0.743017621
ENSG00000159479,0.2,0.537317781
ENSG00000159496,0.1,0.940970209
ENSG00000159556,-0.1,0.847678597
ENSG00000159579,-0.1,0.668910497
ENSG00000159588,-0.3,0.678265027
ENSG00000159592,0.2,0.473120002
ENSG00000159593,0.2,0.319076398
ENSG00000159596,0.1,0.799853175
ENSG00000159658,0.2,0.317919985
ENSG00000159685,0.4,0.061641711
ENSG00000159714,-0.1,0.803927845
ENSG00000159720,-0.2,0.613056017
ENSG00000159733,-0.1,0.760889004
ENSG00000159753,0.3,0.64183549
ENSG00000159784,0.6,0.032681634
ENSG00000159788,-0.2,0.561058515
ENSG00000159792,-0.3,0.278453223
ENSG00000159840,0.1,0.742336559
ENSG00000159842,-0.1,0.539320084
ENSG00000159871,0.4,0.419072716
ENSG00000159873,-0.1,0.832088973
ENSG00000159882,-0.2,0.687551357
ENSG00000159884,-0.1,0.771994659
ENSG00000159885,-0.4,0.363277442
ENSG00000159899,-0.8,0.000256766
ENSG00000159915,-0.1,0.928631944
ENSG00000159917,-0.2,0.79399095
ENSG00000159921,0.2,0.505831705
ENSG00000159958,0.2,0.709377604
ENSG00000160049,0.1,0.808826385
ENSG00000160050,-0.1,0.916962644
ENSG00000160051,0.1,0.753609706
ENSG00000160055,-0.1,0.735018956
ENSG00000160058,-0.1,0.842480077
ENSG00000160062,0.3,0.378671802
ENSG00000160072,0.1,0.71137328
ENSG00000160075,0.1,0.521691635
ENSG00000160094,-0.2,0.576800935
ENSG00000160097,-0.2,0.717727609
ENSG00000160111,0.2,0.768828673
ENSG00000160113,0.3,0.199237409
ENSG00000160124,0.3,0.25763126
ENSG00000160131,0.1,0.896368238
ENSG00000160145,-0.6,0.006013065
ENSG00000160161,0.5,0.066422464
ENSG00000160172,0.4,0.199800233
ENSG00000160179,0.3,0.455469154
ENSG00000160181,0.2,0.767868153
ENSG00000160182,0.4,0.507814597
ENSG00000160183,0.3,0.588214496
ENSG00000160188,0.2,0.817990568
ENSG00000160190,0.2,0.412409288
ENSG00000160193,0.4,0.107121469
ENSG00000160194,0.1,0.79187818
ENSG00000160207,-0.2,0.74891884
ENSG00000160208,0.3,0.243000592
ENSG00000160209,0.5,0.009846927
ENSG00000160211,-0.1,0.570912688
ENSG00000160213,0.2,0.248092051
ENSG00000160214,0.3,0.119784901
ENSG00000160216,0.1,0.737819243
ENSG00000160219,-0.7,0.083792232
ENSG00000160223,0.3,0.679047502
ENSG00000160226,-0.1,0.804965425
ENSG00000160233,0.6,0.013404869
ENSG00000160255,0.8,4.10E-05
ENSG00000160256,0.4,0.046756938
ENSG00000160282,-0.1,0.898086197
ENSG00000160284,0.2,0.389312777
ENSG00000160285,0.3,0.132831087
ENSG00000160293,0.3,0.209525072
ENSG00000160294,0.1,0.730579617
ENSG00000160299,0.1,0.701625523
ENSG00000160318,0.2,0.763928387
ENSG00000160325,-0.1,0.78429557
ENSG00000160326,0.1,0.929653284
ENSG00000160336,0.2,0.361050397
ENSG00000160352,0.1,0.908058258
ENSG00000160360,0.2,0.399641119
ENSG00000160392,-0.1,0.913744681
ENSG00000160401,0.1,0.853754684
ENSG00000160404,0.1,0.672381753
ENSG00000160408,0.1,0.952919999
ENSG00000160410,-0.1,0.629608153
ENSG00000160439,0.2,0.25180178
ENSG00000160445,-0.1,0.640738855
ENSG00000160447,0.3,0.227223117
ENSG00000160460,-0.1,0.881982574
ENSG00000160471,0.5,0.252120356
ENSG00000160551,-0.2,0.524978688
ENSG00000160563,0.1,0.686165139
ENSG00000160570,0.1,0.798706487
ENSG00000160584,-0.1,0.579108821
ENSG00000160588,0.2,0.710391409
ENSG00000160602,-0.1,0.901136908
ENSG00000160606,0.5,0.065556033
ENSG00000160613,-0.1,0.727858291
ENSG00000160633,-0.1,0.733814767
ENSG00000160678,-0.4,0.456759081
ENSG00000160679,0.2,0.585133099
ENSG00000160685,-0.1,0.71769121
ENSG00000160688,0.1,0.848252294
ENSG00000160691,-0.2,0.441912837
ENSG00000160703,0.1,0.822295276
ENSG00000160712,-0.1,0.868005419
ENSG00000160714,-0.1,0.854534856
ENSG00000160746,-0.2,0.311616986
ENSG00000160752,0.5,0.026049705
ENSG00000160767,0.1,0.805361258
ENSG00000160781,0.1,0.877260529
ENSG00000160783,0.2,0.523991634
ENSG00000160785,-0.2,0.541567284
ENSG00000160789,-0.1,0.673755721
ENSG00000160796,0.2,0.168458542
ENSG00000160799,0.1,0.625867647
ENSG00000160803,0.1,0.574050474
ENSG00000160813,0.3,0.239006597
ENSG00000160818,0.1,0.890861123
ENSG00000160838,-0.1,0.817990568
ENSG00000160862,0.4,0.425302302
ENSG00000160867,0.5,0.030087191
ENSG00000160877,0.1,0.733814767
ENSG00000160886,0.4,0.522046553
ENSG00000160888,-0.4,0.048879953
ENSG00000160908,-0.1,0.789502978
ENSG00000160917,0.3,0.210839774
ENSG00000160932,0.5,0.031377942
ENSG00000160949,0.3,0.382998045
ENSG00000160951,-0.4,0.413759556
ENSG00000160957,0.2,0.606158203
ENSG00000160961,0.2,0.592456596
ENSG00000160991,-0.1,0.890475991
ENSG00000160999,0.1,0.869285838
ENSG00000161010,-0.1,0.794320504
ENSG00000161011,0.1,0.803980427
ENSG00000161013,0.1,0.642812297
ENSG00000161016,0.2,0.402654674
ENSG00000161021,-0.2,0.319028027
ENSG00000161040,-0.1,0.948625271
ENSG00000161048,-0.4,0.123050117
ENSG00000161057,-0.1,0.703394862
ENSG00000161082,0.3,0.527439683
ENSG00000161179,0.5,0.025165983
ENSG00000161202,-0.1,0.744907282
ENSG00000161203,-0.1,0.773068676
ENSG00000161217,-0.2,0.357804205
ENSG00000161243,0.1,0.815833345
ENSG00000161249,0.4,0.127745288
ENSG00000161265,0.1,0.936862757
ENSG00000161267,-0.1,0.83291517
ENSG00000161277,-0.3,0.432541615
ENSG00000161328,-0.1,0.85227941
ENSG00000161381,0.3,0.565714839
ENSG00000161395,-0.1,0.829619622
ENSG00000161513,0.1,0.717112426
ENSG00000161533,0.1,0.805783705
ENSG00000161544,-0.5,0.150527831
ENSG00000161551,-0.5,0.241470164
ENSG00000161558,0.1,0.929106161
ENSG00000161638,-0.4,0.080714076
ENSG00000161642,-0.3,0.365101404
ENSG00000161643,-0.3,0.59460859
ENSG00000161647,0.1,0.704446973
ENSG00000161653,0.1,0.708439128
ENSG00000161654,0.2,0.696549987
ENSG00000161664,-0.3,0.540072716
ENSG00000161671,-0.5,0.070346924
ENSG00000161677,-0.2,0.60567035
ENSG00000161681,-0.3,0.582074818
ENSG00000161682,-0.2,0.537176068
ENSG00000161692,0.1,0.82411968
ENSG00000161791,-0.3,0.375949435
ENSG00000161800,0.2,0.527700852
ENSG00000161813,0.1,0.877340207
ENSG00000161888,0.4,0.093653002
ENSG00000161912,-0.5,0.141338084
ENSG00000161914,-0.3,0.248980018
ENSG00000161920,0.1,0.927187516
ENSG00000161921,1.2,1.87E-06
ENSG00000161955,-0.2,0.643154329
ENSG00000161956,0.2,0.476221953
ENSG00000161970,0.1,0.869266915
ENSG00000161980,0.3,0.218038631
ENSG00000161981,0.1,0.646443112
ENSG00000161996,0.1,0.767868153
ENSG00000162004,0.5,0.234985157
ENSG00000162009,-0.8,0.040878402
ENSG00000162062,0.3,0.255470619
ENSG00000162063,0.1,0.860539361
ENSG00000162065,0.1,0.775655245
ENSG00000162066,0.1,0.896368238
ENSG00000162073,0.3,0.327830269
ENSG00000162076,0.1,0.551435305
ENSG00000162078,0.5,0.13815624
ENSG00000162086,-0.4,0.172603985
ENSG00000162104,0.2,0.400456209
ENSG00000162129,0.2,0.351290367
ENSG00000162139,0.1,0.801351824
ENSG00000162144,-0.2,0.450521246
ENSG00000162148,0.4,0.41027765
ENSG00000162174,-0.1,0.881870744
ENSG00000162191,0.1,0.667060185
ENSG00000162222,0.1,0.857133266
ENSG00000162231,-0.3,0.310729661
ENSG00000162241,-0.3,0.445623632
ENSG00000162244,0.2,0.640298267
ENSG00000162298,-0.1,0.760889004
ENSG00000162300,0.1,0.75265881
ENSG00000162302,0.2,0.582971179
ENSG00000162337,0.5,0.001619197
ENSG00000162341,-0.1,0.816297504
ENSG00000162344,0.2,0.794320504
ENSG00000162368,0.1,0.455284809
ENSG00000162373,-0.6,0.221087424
ENSG00000162377,0.2,0.539260645
ENSG00000162378,0.1,0.836831714
ENSG00000162383,0.2,0.795446314
ENSG00000162384,0.1,0.79399095
ENSG00000162385,0.1,0.671337516
ENSG00000162402,0.1,0.598785336
ENSG00000162407,-0.8,0.000838784
ENSG00000162408,-0.1,0.934690152
ENSG00000162409,-0.3,0.257072109
ENSG00000162413,-0.1,0.819130734
ENSG00000162415,-0.6,0.111354953
ENSG00000162426,-0.5,0.08289534
ENSG00000162433,0.1,0.835496088
ENSG00000162434,0.1,0.882850193
ENSG00000162437,0.2,0.488390708
ENSG00000162444,0.1,0.946644453
ENSG00000162458,-0.3,0.108389597
ENSG00000162493,-2.2,1.16E-13
ENSG00000162496,0.3,0.444946925
ENSG00000162510,-0.1,0.919864941
ENSG00000162511,0.5,0.339761396
ENSG00000162512,0.1,0.867685163
ENSG00000162517,0.1,0.475378545
ENSG00000162520,-0.3,0.289749377
ENSG00000162521,0.1,0.767868153
ENSG00000162522,0.4,0.067157474
ENSG00000162545,0.1,0.956617747
ENSG00000162552,0.1,0.920436932
ENSG00000162572,-0.2,0.553280381
ENSG00000162576,0.3,0.327789962
ENSG00000162585,0.1,0.757178559
ENSG00000162591,0.7,0.037587823
ENSG00000162599,0.1,0.907804033
ENSG00000162600,0.2,0.380335816
ENSG00000162601,-0.1,0.75265881
ENSG00000162604,0.2,0.651245855
ENSG00000162607,0.1,0.794735614
ENSG00000162613,0.2,0.40010868
ENSG00000162614,-0.6,0.06929287
ENSG00000162616,0.1,0.84322394
ENSG00000162620,-0.2,0.739956812
ENSG00000162627,-0.2,0.370457006
ENSG00000162631,-0.3,0.648924823
ENSG00000162636,-0.5,0.140340629
ENSG00000162639,-0.1,0.914868438
ENSG00000162643,-0.2,0.810725917
ENSG00000162645,-0.7,0.009580888
ENSG00000162650,0.1,0.70977055
ENSG00000162654,0.3,0.6055984
ENSG00000162664,-0.1,0.851538736
ENSG00000162694,-0.4,0.154202151
ENSG00000162695,0.1,0.855555728
ENSG00000162702,-0.1,0.50194937
ENSG00000162704,-0.3,0.111559766
ENSG00000162711,-0.3,0.597767927
ENSG00000162714,0.2,0.164798781
ENSG00000162722,-0.1,0.765399802
ENSG00000162723,-0.3,0.647207059
ENSG00000162729,0.3,0.335609444
ENSG00000162733,-0.5,0.294374613
ENSG00000162734,0.2,0.588071795
ENSG00000162735,-0.1,0.706503802
ENSG00000162736,-0.1,0.757184027
ENSG00000162738,0.3,0.642078134
ENSG00000162745,-0.2,0.686003111
ENSG00000162746,-0.1,0.847678597
ENSG00000162755,-0.4,0.419677467
ENSG00000162775,0.2,0.519590344
ENSG00000162777,1.3,3.17E-06
ENSG00000162783,-0.1,0.602269556
ENSG00000162804,-0.1,0.952520488
ENSG00000162813,-0.1,0.855551441
ENSG00000162814,-0.6,0.130127932
ENSG00000162819,-0.1,0.589392209
ENSG00000162836,-0.3,0.256092305
ENSG00000162840,-0.2,0.74003049
ENSG00000162849,-0.4,0.41286219
ENSG00000162851,0.2,0.476979317
ENSG00000162852,0.1,0.702075565
ENSG00000162869,-0.1,0.760889004
ENSG00000162878,-0.2,0.791855982
ENSG00000162885,0.2,0.446890947
ENSG00000162889,0.1,0.877162477
ENSG00000162894,0.2,0.817078622
ENSG00000162909,-0.4,0.083901087
ENSG00000162910,0.1,0.817990568
ENSG00000162923,-0.1,0.739748142
ENSG00000162924,0.6,0.107121469
ENSG00000162927,-0.1,0.898086197
ENSG00000162928,-0.1,0.860532334
ENSG00000162929,0.1,0.792323808
ENSG00000162931,-0.1,0.844600505
ENSG00000162944,-0.3,0.684004819
ENSG00000162946,-0.5,0.074274301
ENSG00000162949,0.8,0.014459803
ENSG00000162959,0.3,0.633495669
ENSG00000162961,0.1,0.815538255
ENSG00000162971,0.2,0.445173861
ENSG00000162972,0.2,0.437833312
ENSG00000162975,-0.4,0.419019786
ENSG00000162976,0.3,0.507785643
ENSG00000162994,-0.2,0.455957194
ENSG00000162997,0.2,0.83701914
ENSG00000162999,-0.7,0.030475495
ENSG00000163001,-0.2,0.528739883
ENSG00000163002,0.3,0.188645303
ENSG00000163009,0.2,0.733718739
ENSG00000163013,0.1,0.790008579
ENSG00000163017,-0.1,0.876191609
ENSG00000163029,0.1,0.837100321
ENSG00000163041,-0.1,0.951173998
ENSG00000163050,0.5,0.021481113
ENSG00000163064,-0.1,0.862890881
ENSG00000163069,-0.5,0.016884944
ENSG00000163072,-0.3,0.606948421
ENSG00000163082,-0.3,0.50499797
ENSG00000163083,0.7,0.005124128
ENSG00000163092,-0.4,0.477409079
ENSG00000163093,-0.1,0.876934156
ENSG00000163104,-0.2,0.492432718
ENSG00000163110,0.1,0.827963927
ENSG00000163121,0.5,0.346310962
ENSG00000163125,-0.1,0.804770129
ENSG00000163126,0.2,0.828959418
ENSG00000163131,0.3,0.582074818
ENSG00000163138,0.1,0.689852827
ENSG00000163141,-0.1,0.916634906
ENSG00000163155,0.1,0.812110431
ENSG00000163159,0.2,0.513458632
ENSG00000163161,-0.1,0.712955
ENSG00000163162,-0.1,0.789638147
ENSG00000163166,0.2,0.442601385
ENSG00000163170,0.3,0.145466701
ENSG00000163171,0.3,0.13815624
ENSG00000163191,0.1,0.739699291
ENSG00000163214,-0.2,0.679138623
ENSG00000163219,-0.1,0.94065504
ENSG00000163220,4.6,3.86E-86
ENSG00000163235,0.4,0.236624441
ENSG00000163249,-0.1,0.819604554
ENSG00000163251,0.5,0.131144147
ENSG00000163257,0.2,0.450869081
ENSG00000163281,0.1,0.837493043
ENSG00000163293,-0.1,0.713655765
ENSG00000163312,-0.2,0.388172983
ENSG00000163319,0.2,0.670160844
ENSG00000163320,-0.2,0.327789962
ENSG00000163322,-0.2,0.428179324
ENSG00000163328,-0.1,0.861084584
ENSG00000163346,-0.5,0.025165983
ENSG00000163347,0.7,0.002015414
ENSG00000163348,-0.1,0.821649083
ENSG00000163349,-0.1,0.733614998
ENSG00000163354,0.1,0.917259987
ENSG00000163357,0.3,0.649738306
ENSG00000163359,-1.4,2.39E-08
ENSG00000163362,1.2,4.99E-07
ENSG00000163364,-0.2,0.542906195
ENSG00000163376,-0.5,0.278303251
ENSG00000163378,-0.1,0.881146487
ENSG00000163382,0.2,0.27179575
ENSG00000163389,-0.3,0.398594641
ENSG00000163393,0.2,0.802220283
ENSG00000163395,0.1,0.949123593
ENSG00000163399,0.2,0.239501293
ENSG00000163406,0.3,0.62367256
ENSG00000163412,0.1,0.714733424
ENSG00000163430,-0.6,0.008047743
ENSG00000163431,-0.2,0.726310676
ENSG00000163435,0.5,0.362310956
ENSG00000163449,-0.6,0.156295155
ENSG00000163462,-0.4,0.260307311
ENSG00000163463,0.1,0.827324468
ENSG00000163466,-0.1,0.687172388
ENSG00000163467,-0.3,0.670160844
ENSG00000163481,-0.3,0.226657695
ENSG00000163482,-0.4,0.273337822
ENSG00000163485,0.6,0.117257795
ENSG00000163491,-0.6,0.138635181
ENSG00000163492,-0.5,0.344313542
ENSG00000163507,0.1,0.73999192
ENSG00000163508,-0.2,0.678953084
ENSG00000163513,-0.3,0.206375099
ENSG00000163517,0.1,0.815045435
ENSG00000163520,0.3,0.623773111
ENSG00000163521,-0.4,0.296083849
ENSG00000163527,0.1,0.591408108
ENSG00000163528,0.5,0.01598053
ENSG00000163531,-0.3,0.226315167
ENSG00000163535,0.2,0.563734509
ENSG00000163536,-1.4,1.70E-08
ENSG00000163539,0.1,0.844041878
ENSG00000163541,0.2,0.213023842
ENSG00000163545,0.4,0.256992955
ENSG00000163558,0.1,0.780328099
ENSG00000163565,-0.6,0.073893067
ENSG00000163577,0.1,0.790943772
ENSG00000163584,0.3,0.262784472
ENSG00000163590,-0.7,0.004507219
ENSG00000163596,-0.1,0.933470352
ENSG00000163597,0.2,0.50101996
ENSG00000163608,-0.1,0.767751353
ENSG00000163611,0.2,0.471317973
ENSG00000163617,-0.2,0.735087191
ENSG00000163623,-0.3,0.667060185
ENSG00000163624,1.3,7.34E-07
ENSG00000163625,-0.3,0.210172947
ENSG00000163626,0.1,0.791188287
ENSG00000163631,-0.5,0.213487682
ENSG00000163633,0.2,0.732217098
ENSG00000163634,0.2,0.422133638
ENSG00000163636,-0.1,0.599181157
ENSG00000163637,-0.1,0.885418064
ENSG00000163638,-0.1,0.928841833
ENSG00000163644,0.2,0.305970498
ENSG00000163655,0.4,0.039951564
ENSG00000163659,-0.2,0.6055984
ENSG00000163660,-0.1,0.71769121
ENSG00000163661,0.4,0.150136669
ENSG00000163666,-0.2,0.71769121
ENSG00000163682,0.1,0.81968747
ENSG00000163683,-0.4,0.249710135
ENSG00000163684,0.1,0.895473952
ENSG00000163686,-0.1,0.733814767
ENSG00000163689,-0.1,0.835524308
ENSG00000163694,0.7,0.006450741
ENSG00000163697,-0.1,0.829644839
ENSG00000163701,-0.1,0.824608979
ENSG00000163702,-0.2,0.686003111
ENSG00000163703,-0.1,0.900924285
ENSG00000163704,-0.1,0.813048092
ENSG00000163710,-0.6,0.00547869
ENSG00000163714,0.1,0.598031673
ENSG00000163719,-0.1,0.853965241
ENSG00000163728,-0.3,0.249282144
ENSG00000163738,-0.3,0.132254601
ENSG00000163739,0.7,0.073217896
ENSG00000163743,0.2,0.449202459
ENSG00000163746,-0.1,0.938978664
ENSG00000163754,0.2,0.440330968
ENSG00000163762,-0.2,0.706701962
ENSG00000163781,0.2,0.456762507
ENSG00000163785,0.1,0.647680915
ENSG00000163788,0.1,0.907449581
ENSG00000163794,0.2,0.749173253
ENSG00000163795,-0.3,0.201586636
ENSG00000163806,-0.1,0.873874786
ENSG00000163807,-0.1,0.783492651
ENSG00000163808,0.5,0.025393446
ENSG00000163810,0.3,0.657421087
ENSG00000163811,0.2,0.39038484
ENSG00000163812,-0.1,0.586357843
ENSG00000163814,-0.4,0.06929287
ENSG00000163820,0.3,0.096072353
ENSG00000163823,0.2,0.82633985
ENSG00000163827,0.5,0.320846224
ENSG00000163832,-0.1,0.881223399
ENSG00000163840,0.2,0.326880441
ENSG00000163864,0.5,0.050664787
ENSG00000163867,-0.1,0.609062024
ENSG00000163872,-0.1,0.799930466
ENSG00000163875,0.1,0.841644736
ENSG00000163877,-0.2,0.434045685
ENSG00000163882,0.2,0.219932074
ENSG00000163888,-0.2,0.763691633
ENSG00000163898,0.5,0.230374238
ENSG00000163900,0.1,0.533833317
ENSG00000163902,0.1,0.586617312
ENSG00000163915,-0.6,0.060683716
ENSG00000163918,0.4,0.043566921
ENSG00000163923,0.4,0.010938521
ENSG00000163930,-0.1,0.540359894
ENSG00000163931,0.4,0.018341973
ENSG00000163932,0.5,0.024386743
ENSG00000163933,0.1,0.649431958
ENSG00000163935,0.2,0.427126575
ENSG00000163938,0.3,0.125020332
ENSG00000163939,-0.2,0.610888337
ENSG00000163945,0.1,0.610527778
ENSG00000163950,0.3,0.175972727
ENSG00000163956,-0.1,0.648763116
ENSG00000163959,0.7,0.0282053
ENSG00000163960,-0.1,0.740891399
ENSG00000163961,0.1,0.74646907
ENSG00000163964,0.1,0.809949738
ENSG00000163975,-0.2,0.484838477
ENSG00000163995,0.2,0.695668212
ENSG00000164008,-0.3,0.516387455
ENSG00000164010,-0.2,0.592568124
ENSG00000164022,0.2,0.54348141
ENSG00000164023,-0.2,0.402019716
ENSG00000164024,0.1,0.557608074
ENSG00000164031,-0.1,0.64183549
ENSG00000164032,0.3,0.092155694
ENSG00000164038,0.3,0.209199596
ENSG00000164039,-0.7,0.012806367
ENSG00000164045,0.4,0.183461453
ENSG00000164053,0.1,0.849102391
ENSG00000164054,-0.1,0.681335172
ENSG00000164056,0.4,0.033010169
ENSG00000164061,0.4,0.320301759
ENSG00000164062,0.2,0.143522009
ENSG00000164066,-0.3,0.360748815
ENSG00000164070,0.2,0.457359694
ENSG00000164073,0.1,0.813119245
ENSG00000164077,0.2,0.476442987
ENSG00000164078,0.4,0.006856293
ENSG00000164081,-0.1,0.733024657
ENSG00000164087,0.2,0.395611145
ENSG00000164088,-0.1,0.72451803
ENSG00000164096,-0.2,0.567360142
ENSG00000164099,-0.3,0.41577107
ENSG00000164104,0.3,0.120505513
ENSG00000164105,0.1,0.786787037
ENSG00000164109,0.3,0.148099302
ENSG00000164111,-0.4,0.048560386
ENSG00000164114,-0.3,0.226871111
ENSG00000164116,-0.2,0.792323808
ENSG00000164117,-0.3,0.236534054
